kind,pass,call_100ns,qpc_100ns,pos_s
poll,2280,718435059046,718435059047,22.791564626
poll,2280,718435064051,718435064052,22.792063492
poll,2280,718435069065,718435069070,22.792562358
poll,2280,718435074077,718435074077,22.793083900
poll,2280,718435079080,718435079081,22.793582766
poll,2280,718435084086,718435084087,22.794081633
poll,2280,718435089105,718435089105,22.794580499
poll,2280,718435094121,718435094122,22.795079365
poll,2280,718435099137,718435099138,22.795578231
poll,2280,718435104143,718435104144,22.796077098
poll,2280,718435109146,718435109147,22.796575964
poll,2280,718435114148,718435114149,22.797074830
poll,2280,718435119166,718435119166,22.797573696
poll,2280,718435124176,718435124176,22.798072562
poll,2280,718435129182,718435129183,22.798594104
poll,2280,718435134191,718435134191,22.799092971
poll,2290,718436048934,718436048935,22.890566893
poll,2290,718436053949,718436053949,22.891065760
poll,2290,718436058958,718436058959,22.891564626
poll,2290,718436063965,718436063978,22.892063492
poll,2290,718436069003,718436069003,22.892562358
poll,2290,718436074015,718436074016,22.893061224
poll,2290,718436079028,718436079028,22.893582766
poll,2290,718436084035,718436084036,22.894081633
poll,2290,718436089041,718436089041,22.894580499
poll,2290,718436094050,718436094051,22.895079365
poll,2290,718436099059,718436099060,22.895578231
poll,2290,718436104065,718436104065,22.896077098
poll,2290,718436109084,718436109085,22.896575964
poll,2290,718436114094,718436114095,22.897074830
poll,2290,718436119103,718436119104,22.897573696
poll,2290,718436124113,718436124114,22.898072562
poll,2290,718436129118,718436129119,22.898571429
poll,2290,718436134129,718436134129,22.899092971
poll,2300,718437050077,718437050078,22.990634921
poll,2300,718437055097,718437055097,22.991133787
poll,2300,718437060107,718437060107,22.991632653
poll,2300,718437065121,718437065122,22.992131519
poll,2300,718437070133,718437070134,22.992630385
poll,2300,718437075146,718437075147,22.993151927
poll,2300,718437080165,718437080165,22.993650794
poll,2300,718437085178,718437085179,22.994149660
poll,2300,718437090192,718437090192,22.994648526
poll,2300,718437095203,718437095203,22.995147392
poll,2300,718437100214,718437100215,22.995646259
poll,2300,718437105218,718437105219,22.996145125
poll,2300,718437110222,718437110222,22.996643991
poll,2300,718437115240,718437115240,22.997142857
poll,2300,718437120242,718437120243,22.997641723
poll,2300,718437125255,718437125256,22.998140590
poll,2300,718437130262,718437130262,22.998662132
poll,2300,718437135278,718437135278,22.999160998
poll,2310,718438048949,718438048950,23.090566893
poll,2310,718438053952,718438053952,23.091065760
poll,2310,718438058955,718438058955,23.091564626
poll,2310,718438063958,718438063959,23.092063492
poll,2310,718438068966,718438068966,23.092562358
poll,2310,718438073978,718438073979,23.093061224
poll,2310,718438078989,718438078990,23.093560091
poll,2310,718438084000,718438084001,23.094081633
poll,2310,718438089010,718438089011,23.094580499
poll,2310,718438094026,718438094027,23.095079365
poll,2310,718438099037,718438099037,23.095578231
poll,2310,718438104046,718438104047,23.096077098
poll,2310,718438109054,718438109054,23.096575964
poll,2310,718438114061,718438114062,23.097074830
poll,2310,718438119069,718438119069,23.097573696
poll,2310,718438124086,718438124086,23.098072562
poll,2310,718438129094,718438129094,23.098571429
poll,2310,718438134102,718438134103,23.099070295
poll,2320,718439049107,718439049108,23.190544218
poll,2320,718439054114,718439054115,23.191043084
poll,2320,718439059133,718439059133,23.191564626
poll,2320,718439064146,718439064147,23.192063492
poll,2320,718439069161,718439069161,23.192562358
poll,2320,718439074179,718439074179,23.193061224
poll,2320,718439079192,718439079194,23.193560091
poll,2320,718439084201,718439084203,23.194058957
poll,2320,718439089216,718439089217,23.194557823
poll,2320,718439094225,718439094226,23.195056689
poll,2320,718439099227,718439099228,23.195555556
poll,2320,718439104230,718439104231,23.196054422
poll,2320,718439109232,718439109233,23.196575964
poll,2320,718439114236,718439114237,23.197074830
poll,2320,718439119238,718439119239,23.197573696
poll,2320,718439124250,718439124250,23.198072562
poll,2320,718439129259,718439129260,23.198571429
poll,2320,718439134267,718439134268,23.199070295
poll,2330,718440048912,718440048913,23.290566893
poll,2330,718440053931,718440053932,23.291065760
poll,2330,718440058945,718440058946,23.291564626
poll,2330,718440063960,718440063971,23.292063492
poll,2330,718440068986,718440068986,23.292562358
poll,2330,718440073988,718440073989,23.293061224
poll,2330,718440079002,718440079013,23.293560091
poll,2330,718440084028,718440084029,23.294058957
poll,2330,718440089046,718440089047,23.294580499
poll,2330,718440094050,718440094051,23.295079365
poll,2330,718440099069,718440099070,23.295578231
poll,2330,718440104072,718440104073,23.296077098
poll,2330,718440109087,718440109088,23.296575964
poll,2330,718440114089,718440114090,23.297074830
poll,2330,718440119107,718440119108,23.297573696
poll,2330,718440124125,718440124126,23.298072562
poll,2330,718440129139,718440129139,23.298571429
poll,2330,718440134140,718440134141,23.299070295
poll,2340,718441049024,718441049025,23.390566893
poll,2340,718441054033,718441054033,23.391065760
poll,2340,718441059041,718441059042,23.391564626
poll,2340,718441064046,718441064057,23.392063492
poll,2340,718441069071,718441069071,23.392562358
poll,2340,718441074078,718441074078,23.393061224
poll,2340,718441079094,718441079095,23.393582766
poll,2340,718441084111,718441084112,23.394081633
poll,2340,718441089124,718441089128,23.394580499
poll,2340,718441094136,718441094137,23.395079365
poll,2340,718441099139,718441099139,23.395578231
poll,2340,718441104143,718441104144,23.396077098
poll,2340,718441109159,718441109160,23.396575964
poll,2340,718441114170,718441114171,23.397074830
poll,2340,718441119182,718441119182,23.397573696
poll,2340,718441124194,718441124195,23.398072562
poll,2340,718441129207,718441129208,23.398594104
poll,2340,718441134214,718441134215,23.399092971
poll,2350,718442048648,718442048649,23.490544218
poll,2350,718442053654,718442053654,23.491043084
poll,2350,718442058663,718442058664,23.491541950
poll,2350,718442063666,718442063666,23.492040816
poll,2350,718442068675,718442068676,23.492539683
poll,2350,718442073685,718442073685,23.493061224
poll,2350,718442078696,718442078697,23.493560091
poll,2350,718442083706,718442083706,23.494058957
poll,2350,718442088723,718442088723,23.494557823
poll,2350,718442093768,718442093769,23.495056689
poll,2350,718442098777,718442098777,23.495555556
poll,2350,718442103784,718442103785,23.496054422
poll,2350,718442108793,718442108794,23.496553288
poll,2350,718442113811,718442113812,23.497074830
poll,2350,718442118821,718442118822,23.497573696
poll,2350,718442123831,718442123832,23.498072562
poll,2350,718442128848,718442128849,23.498571429
poll,2350,718442133858,718442133859,23.499070295
poll,2360,718443048877,718443048878,23.590544218
poll,2360,718443053888,718443053889,23.591043084
poll,2360,718443058901,718443058901,23.591541950
poll,2360,718443063911,718443063911,23.592063492
poll,2360,718443068917,718443068917,23.592562358
poll,2360,718443073924,718443073925,23.593061224
poll,2360,718443078932,718443078933,23.593560091
poll,2360,718443083942,718443083942,23.594058957
poll,2360,718443088952,718443088952,23.594557823
poll,2360,718443093965,718443093966,23.595056689
poll,2360,718443098976,718443098977,23.595555556
poll,2360,718443103986,718443103987,23.596054422
poll,2360,718443108995,718443108996,23.596553288
poll,2360,718443114002,718443114003,23.597052154
poll,2360,718443119011,718443119011,23.597573696
poll,2360,718443124017,718443124017,23.598072562
poll,2360,718443129019,718443129019,23.598571429
poll,2360,718443134033,718443134033,23.599070295
poll,2370,718444048970,718444048970,23.690566893
poll,2370,718444053990,718444053991,23.691065760
poll,2370,718444059004,718444059005,23.691564626
poll,2370,718444064023,718444064023,23.692063492
poll,2370,718444069032,718444069036,23.692562358
poll,2370,718444074045,718444074046,23.693083900
poll,2370,718444079055,718444079055,23.693582766
poll,2370,718444084073,718444084073,23.694081633
poll,2370,718444089077,718444089078,23.694580499
poll,2370,718444094095,718444094095,23.695079365
poll,2370,718444099111,718444099111,23.695578231
poll,2370,718444104118,718444104119,23.696077098
poll,2370,718444109125,718444109125,23.696575964
poll,2370,718444114130,718444114131,23.697074830
poll,2370,718444119148,718444119148,23.697573696
poll,2370,718444124150,718444124150,23.698072562
poll,2370,718444129153,718444129154,23.698594104
poll,2370,718444134168,718444134169,23.699092971
poll,2380,718445049009,718445049010,23.790566893
poll,2380,718445054015,718445054016,23.791065760
poll,2380,718445059030,718445059030,23.791564626
poll,2380,718445064048,718445064060,23.792063492
poll,2380,718445069081,718445069082,23.792562358
poll,2380,718445074098,718445074099,23.793083900
poll,2380,718445079112,718445079113,23.793582766
poll,2380,718445084125,718445084126,23.794081633
poll,2380,718445089137,718445089137,23.794580499
poll,2380,718445094139,718445094140,23.795079365
poll,2380,718445099154,718445099154,23.795578231
poll,2380,718445104167,718445104167,23.796077098
poll,2380,718445109174,718445109175,23.796575964
poll,2380,718445114187,718445114187,23.797074830
poll,2380,718445119200,718445119201,23.797573696
poll,2380,718445124203,718445124204,23.798095238
poll,2380,718445129216,718445129216,23.798594104
poll,2380,718445134230,718445134231,23.799092971
poll,2390,718446048944,718446048945,23.890544218
poll,2390,718446053947,718446053948,23.891043084
poll,2390,718446058965,718446058966,23.891564626
poll,2390,718446063972,718446063972,23.892063492
poll,2390,718446068974,718446068975,23.892562358
poll,2390,718446073986,718446073986,23.893061224
poll,2390,718446079003,718446079003,23.893560091
poll,2390,718446084012,718446084013,23.894058957
poll,2390,718446089025,718446089029,23.894557823
poll,2390,718446094045,718446094045,23.895056689
poll,2390,718446099049,718446099049,23.895555556
poll,2390,718446104056,718446104057,23.896054422
poll,2390,718446109070,718446109071,23.896575964
poll,2390,718446114079,718446114079,23.897074830
poll,2390,718446119091,718446119092,23.897573696
poll,2390,718446124110,718446124110,23.898072562
poll,2390,718446129128,718446129128,23.898571429
poll,2390,718446134135,718446134136,23.899070295
poll,2400,718447049753,718447049756,23.990634921
poll,2400,718447054773,718447054773,23.991133787
poll,2400,718447059789,718447059790,23.991632653
poll,2400,718447064805,718447064815,23.992131519
poll,2400,718447069830,718447069830,23.992630385
poll,2400,718447074833,718447074833,23.993129252
poll,2400,718447079850,718447079850,23.993628118
poll,2400,718447084856,718447084857,23.994149660
poll,2400,718447089859,718447089859,23.994648526
poll,2400,718447094863,718447094864,23.995147392
poll,2400,718447099869,718447099869,23.995646259
poll,2400,718447104885,718447104886,23.996145125
poll,2400,718447109889,718447109889,23.996643991
poll,2400,718447114891,718447114891,23.997142857
poll,2400,718447119898,718447119899,23.997641723
poll,2400,718447124917,718447124918,23.998140590
poll,2400,718447129925,718447129925,23.998639456
poll,2400,718447134941,718447134942,23.999138322
poll,2410,718448049057,718448049058,24.090566893
poll,2410,718448054063,718448054063,24.091065760
poll,2410,718448059067,718448059068,24.091564626
poll,2410,718448064072,718448064083,24.092063492
poll,2410,718448069100,718448069100,24.092562358
poll,2410,718448074111,718448074112,24.093061224
poll,2410,718448079119,718448079119,24.093582766
poll,2410,718448084132,718448084133,24.094081633
poll,2410,718448089144,718448089145,24.094580499
poll,2410,718448094161,718448094161,24.095079365
poll,2410,718448099166,718448099167,24.095578231
poll,2410,718448104182,718448104182,24.096077098
poll,2410,718448109196,718448109197,24.096575964
poll,2410,718448114212,718448114213,24.097074830
poll,2410,718448119221,718448119222,24.097573696
poll,2410,718448124234,718448124234,24.098095238
poll,2410,718448129242,718448129243,24.098594104
poll,2410,718448134248,718448134249,24.099092971
poll,2420,718449048878,718449048879,24.190544218
poll,2420,718449053889,718449053890,24.191043084
poll,2420,718449058899,718449058899,24.191541950
poll,2420,718449063901,718449063901,24.192040816
poll,2420,718449068910,718449068910,24.192562358
poll,2420,718449073919,718449073920,24.193061224
poll,2420,718449078927,718449078930,24.193560091
poll,2420,718449083943,718449083944,24.194058957
poll,2420,718449088946,718449088946,24.194557823
poll,2420,718449093960,718449093962,24.195056689
poll,2420,718449098973,718449098973,24.195555556
poll,2420,718449103991,718449103991,24.196054422
poll,2420,718449108993,718449108994,24.196553288
poll,2420,718449113998,718449113998,24.197052154
poll,2420,718449119009,718449119009,24.197551020
poll,2420,718449124022,718449124022,24.198072562
poll,2420,718449129034,718449129034,24.198571429
poll,2420,718449134046,718449134047,24.199070295
poll,2430,718450049082,718450049083,24.290544218
poll,2430,718450054087,718450054087,24.291043084
poll,2430,718450059094,718450059094,24.291564626
poll,2430,718450064108,718450064108,24.292063492
poll,2430,718450069112,718450069113,24.292562358
poll,2430,718450074114,718450074115,24.293061224
poll,2430,718450079120,718450079121,24.293560091
poll,2430,718450084135,718450084136,24.294058957
poll,2430,718450089146,718450089146,24.294557823
poll,2430,718450094149,718450094149,24.295056689
poll,2430,718450099158,718450099159,24.295555556
poll,2430,718450104200,718450104201,24.296054422
poll,2430,718450109211,718450109211,24.296575964
poll,2430,718450114220,718450114221,24.297074830
poll,2430,718450119232,718450119232,24.297573696
poll,2430,718450124242,718450124243,24.298072562
